"Regionskode";"Region";"Prøvetagningsdato";"Køn";"Bekræftede tilfælde i alt";"Døde";"Indlæggelser";"Kummuleret antal døde";"Kummuleret antal bekræftede tilfælde";"Kummuleret antal indlæggelser";"Timestamp"
1085;Sjælland;2021-05-07;M;59;0;1;2527;257553;12686;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-07;M;71;1;1;2528;257624;12687;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-08;F;199;0;3;2528;257823;12690;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-08;F;91;0;2;2528;257914;12692;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-08;F;24;0;0;2528;257938;12692;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-08;F;47;0;0;2528;257985;12692;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-08;F;41;0;0;2528;258026;12692;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-08;M;241;0;10;2528;258267;12702;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-08;M;86;0;1;2528;258353;12703;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-08;M;40;0;1;2528;258393;12704;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-08;M;37;0;0;2528;258430;12704;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-08;M;42;0;2;2528;258472;12706;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-09;F;190;0;5;2528;258662;12711;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-09;F;62;0;0;2528;258724;12711;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-09;F;37;0;1;2528;258761;12712;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-09;F;55;0;0;2528;258816;12712;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-09;F;38;0;3;2528;258854;12715;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-09;M;203;0;4;2528;259057;12719;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-09;M;90;0;2;2528;259147;12721;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-09;M;36;0;0;2528;259183;12721;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-09;M;45;0;0;2528;259228;12721;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-09;M;45;0;1;2528;259273;12722;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-10;F;237;1;6;2529;259510;12728;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-10;F;136;0;1;2529;259646;12729;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-10;F;29;0;1;2529;259675;12730;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-10;F;82;0;1;2529;259757;12731;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-10;F;53;0;1;2529;259810;12732;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-10;M;232;1;4;2530;260042;12736;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-10;M;149;0;2;2530;260191;12738;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-10;M;46;0;1;2530;260237;12739;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-10;M;102;0;5;2530;260339;12744;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-10;M;63;0;1;2530;260402;12745;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-11;F;286;0;2;2530;260688;12747;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-11;F;125;1;3;2531;260813;12750;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-11;F;52;0;1;2531;260865;12751;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-11;F;77;0;2;2531;260942;12753;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-11;F;53;0;0;2531;260995;12753;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-11;M;338;0;6;2531;261333;12759;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-11;M;140;0;2;2531;261473;12761;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-11;M;64;0;2;2531;261537;12763;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-11;M;89;0;3;2531;261626;12766;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-11;M;76;0;2;2531;261702;12768;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-12;F;236;1;5;2532;261938;12773;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-12;F;110;0;2;2532;262048;12775;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-12;F;47;0;1;2532;262095;12776;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-12;F;84;0;2;2532;262179;12778;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-12;F;44;0;5;2532;262223;12783;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-12;M;325;1;9;2533;262548;12792;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-12;M;96;0;2;2533;262644;12794;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-12;M;56;0;0;2533;262700;12794;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-12;M;103;0;3;2533;262803;12797;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-12;M;56;1;4;2534;262859;12801;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-13;F;213;1;4;2535;263072;12805;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-13;F;78;0;2;2535;263150;12807;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-13;F;36;0;2;2535;263186;12809;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-13;F;55;0;2;2535;263241;12811;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-13;F;42;0;1;2535;263283;12812;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-13;M;228;0;3;2535;263511;12815;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-13;M;74;0;1;2535;263585;12816;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-13;M;66;0;0;2535;263651;12816;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-13;M;65;0;2;2535;263716;12818;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-13;M;47;1;1;2536;263763;12819;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-14;F;187;0;5;2536;263950;12824;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-14;F;84;0;1;2536;264034;12825;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-14;F;43;0;0;2536;264077;12825;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-14;F;78;0;3;2536;264155;12828;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-14;F;44;0;3;2536;264199;12831;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-14;M;211;1;4;2537;264410;12835;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-14;M;79;0;3;2537;264489;12838;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-14;M;34;0;1;2537;264523;12839;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-14;M;57;0;3;2537;264580;12842;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-14;M;55;0;2;2537;264635;12844;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-15;F;218;0;5;2537;264853;12849;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-15;F;83;0;2;2537;264936;12851;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-15;F;43;0;1;2537;264979;12852;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-15;F;68;1;3;2538;265047;12855;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-15;F;54;0;3;2538;265101;12858;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-15;M;200;0;4;2538;265301;12862;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-15;M;108;0;3;2538;265409;12865;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-15;M;54;0;0;2538;265463;12865;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-15;M;65;0;0;2538;265528;12865;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-15;M;48;0;2;2538;265576;12867;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-16;F;211;0;2;2538;265787;12869;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-16;F;66;0;1;2538;265853;12870;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-16;F;50;0;0;2538;265903;12870;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-16;F;47;0;2;2538;265950;12872;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-16;F;47;0;2;2538;265997;12874;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-16;M;233;0;7;2538;266230;12881;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-16;M;82;0;3;2538;266312;12884;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-16;M;55;0;0;2538;266367;12884;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-16;M;77;0;1;2538;266444;12885;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-16;M;52;0;0;2538;266496;12885;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-17;F;224;0;5;2538;266720;12890;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-17;F;96;0;3;2538;266816;12893;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-17;F;42;0;0;2538;266858;12893;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-17;F;68;0;2;2538;266926;12895;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-17;F;77;0;3;2538;267003;12898;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-17;M;278;0;6;2538;267281;12904;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-17;M;114;0;4;2538;267395;12908;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-17;M;68;0;0;2538;267463;12908;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-17;M;90;0;0;2538;267553;12908;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-17;M;93;0;1;2538;267646;12909;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-18;F;275;0;4;2538;267921;12913;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-18;F;85;0;0;2538;268006;12913;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-18;F;57;0;1;2538;268063;12914;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-18;F;79;0;1;2538;268142;12915;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-18;F;70;0;4;2538;268212;12919;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-18;M;273;0;5;2538;268485;12924;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-18;M;97;0;3;2538;268582;12927;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-18;M;64;0;2;2538;268646;12929;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-18;M;79;0;2;2538;268725;12931;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-18;M;74;0;0;2538;268799;12931;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-19;F;245;0;4;2538;269044;12935;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-19;F;88;0;2;2538;269132;12937;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-19;F;61;0;2;2538;269193;12939;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-19;F;89;0;2;2538;269282;12941;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-19;F;62;0;0;2538;269344;12941;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-19;M;256;0;6;2538;269600;12947;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-19;M;90;0;1;2538;269690;12948;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-19;M;66;0;0;2538;269756;12948;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-19;M;111;0;4;2538;269867;12952;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-19;M;69;0;2;2538;269936;12954;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-20;F;236;0;4;2538;270172;12958;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-20;F;64;0;0;2538;270236;12958;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-20;F;67;0;0;2538;270303;12958;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-20;F;69;0;2;2538;270372;12960;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-20;F;61;0;0;2538;270433;12960;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-20;M;219;0;6;2538;270652;12966;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-20;M;80;0;1;2538;270732;12967;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-20;M;77;0;1;2538;270809;12968;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-20;M;87;0;2;2538;270896;12970;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-20;M;57;0;0;2538;270953;12970;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-21;F;183;0;5;2538;271136;12975;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-21;F;65;0;2;2538;271201;12977;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-21;F;49;0;1;2538;271250;12978;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-21;F;62;0;2;2538;271312;12980;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-21;F;49;0;1;2538;271361;12981;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-21;M;193;1;4;2539;271554;12985;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-21;M;68;1;3;2540;271622;12988;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-21;M;38;0;1;2540;271660;12989;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-21;M;74;0;1;2540;271734;12990;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-21;M;49;1;2;2541;271783;12992;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-22;F;162;0;3;2541;271945;12995;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-22;F;85;0;0;2541;272030;12995;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-22;F;51;0;0;2541;272081;12995;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-22;F;47;0;0;2541;272128;12995;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-22;F;55;0;0;2541;272183;12995;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-22;M;166;0;6;2541;272349;13001;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-22;M;83;0;1;2541;272432;13002;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-22;M;49;0;0;2541;272481;13002;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-22;M;36;0;1;2541;272517;13003;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-22;M;51;0;4;2541;272568;13007;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-23;F;156;0;3;2541;272724;13010;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-23;F;85;0;1;2541;272809;13011;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-23;F;61;0;0;2541;272870;13011;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-23;F;41;0;2;2541;272911;13013;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-23;F;50;0;1;2541;272961;13014;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-23;M;149;0;5;2541;273110;13019;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-23;M;95;0;0;2541;273205;13019;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-23;M;53;0;0;2541;273258;13019;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-23;M;57;0;4;2541;273315;13023;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-23;M;53;0;2;2541;273368;13025;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-24;F;181;0;7;2541;273549;13032;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-24;F;83;0;0;2541;273632;13032;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-24;F;47;0;1;2541;273679;13033;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-24;F;57;0;2;2541;273736;13035;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-24;F;50;0;1;2541;273786;13036;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-24;M;176;0;3;2541;273962;13039;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-24;M;98;0;3;2541;274060;13042;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-24;M;52;1;4;2542;274112;13046;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-24;M;64;0;0;2542;274176;13046;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-24;M;52;0;1;2542;274228;13047;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-25;F;191;0;5;2542;274419;13052;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-25;F;98;0;1;2542;274517;13053;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-25;F;71;0;2;2542;274588;13055;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-25;F;57;0;1;2542;274645;13056;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-25;F;70;0;2;2542;274715;13058;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-25;M;234;0;6;2542;274949;13064;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-25;M;124;0;1;2542;275073;13065;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-25;M;81;0;2;2542;275154;13067;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-25;M;73;0;1;2542;275227;13068;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-25;M;101;0;1;2542;275328;13069;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-26;F;254;0;5;2542;275582;13074;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-26;F;82;0;2;2542;275664;13076;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-26;F;68;0;0;2542;275732;13076;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-26;F;51;0;1;2542;275783;13077;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-26;F;68;0;3;2542;275851;13080;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-26;M;295;0;4;2542;276146;13084;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-26;M;95;0;1;2542;276241;13085;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-26;M;121;0;2;2542;276362;13087;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-26;M;77;0;1;2542;276439;13088;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-26;M;88;0;1;2542;276527;13089;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-27;F;195;0;5;2542;276722;13094;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-27;F;95;0;2;2542;276817;13096;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-27;F;44;0;1;2542;276861;13097;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-27;F;51;0;0;2542;276912;13097;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-27;F;56;0;2;2542;276968;13099;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-27;M;241;0;4;2542;277209;13103;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-27;M;97;0;1;2542;277306;13104;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-27;M;64;0;2;2542;277370;13106;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-27;M;78;1;3;2543;277448;13109;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-27;M;76;0;2;2543;277524;13111;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-28;F;179;0;2;2543;277703;13113;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-28;F;80;0;1;2543;277783;13114;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-28;F;55;0;0;2543;277838;13114;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-28;F;52;0;2;2543;277890;13116;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-28;F;67;0;1;2543;277957;13117;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-28;M;194;0;4;2543;278151;13121;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-28;M;103;0;0;2543;278254;13121;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-28;M;59;0;0;2543;278313;13121;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-28;M;60;0;0;2543;278373;13121;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-28;M;74;1;3;2544;278447;13124;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-29;F;161;0;4;2544;278608;13128;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-29;F;64;0;2;2544;278672;13130;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-29;F;45;0;0;2544;278717;13130;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-29;F;34;0;2;2544;278751;13132;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-29;F;58;0;3;2544;278809;13135;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-29;M;194;1;3;2545;279003;13138;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-29;M;84;0;1;2545;279087;13139;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-29;M;66;0;0;2545;279153;13139;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-29;M;47;0;2;2545;279200;13141;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-29;M;61;0;4;2545;279261;13145;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-30;F;170;1;6;2546;279431;13151;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-30;F;76;0;0;2546;279507;13151;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-30;F;62;0;0;2546;279569;13151;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-30;F;36;0;1;2546;279605;13152;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-30;F;52;0;2;2546;279657;13154;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-30;M;167;0;5;2546;279824;13159;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-30;M;93;0;2;2546;279917;13161;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-30;M;62;0;0;2546;279979;13161;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-30;M;46;0;0;2546;280025;13161;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-30;M;59;0;1;2546;280084;13162;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-31;F;219;0;1;2546;280303;13163;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-31;F;87;0;1;2546;280390;13164;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-31;F;67;0;2;2546;280457;13166;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-31;F;52;0;2;2546;280509;13168;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-31;F;68;0;1;2546;280577;13169;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-05-31;M;215;0;5;2546;280792;13174;2024-05-28T10:06:18.790
1082;Midtjylland;2021-05-31;M;104;0;2;2546;280896;13176;2024-05-28T10:06:18.790
1081;Nordjylland;2021-05-31;M;87;0;0;2546;280983;13176;2024-05-28T10:06:18.790
1085;Sjælland;2021-05-31;M;48;0;0;2546;281031;13176;2024-05-28T10:06:18.790
1083;Syddanmark;2021-05-31;M;69;0;3;2546;281100;13179;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-06-01;F;232;0;2;2546;281332;13181;2024-05-28T10:06:18.790
1082;Midtjylland;2021-06-01;F;101;0;3;2546;281433;13184;2024-05-28T10:06:18.790
1081;Nordjylland;2021-06-01;F;78;0;1;2546;281511;13185;2024-05-28T10:06:18.790
1085;Sjælland;2021-06-01;F;51;0;1;2546;281562;13186;2024-05-28T10:06:18.790
1083;Syddanmark;2021-06-01;F;70;0;1;2546;281632;13187;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-06-01;M;267;0;1;2546;281899;13188;2024-05-28T10:06:18.790
1082;Midtjylland;2021-06-01;M;98;0;2;2546;281997;13190;2024-05-28T10:06:18.790
1081;Nordjylland;2021-06-01;M;98;0;2;2546;282095;13192;2024-05-28T10:06:18.790
1085;Sjælland;2021-06-01;M;50;0;6;2546;282145;13198;2024-05-28T10:06:18.790
1083;Syddanmark;2021-06-01;M;58;0;0;2546;282203;13198;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-06-02;F;193;0;2;2546;282396;13200;2024-05-28T10:06:18.790
1082;Midtjylland;2021-06-02;F;84;0;3;2546;282480;13203;2024-05-28T10:06:18.790
1081;Nordjylland;2021-06-02;F;55;0;1;2546;282535;13204;2024-05-28T10:06:18.790
1085;Sjælland;2021-06-02;F;50;0;1;2546;282585;13205;2024-05-28T10:06:18.790
1083;Syddanmark;2021-06-02;F;31;0;1;2546;282616;13206;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-06-02;M;225;1;6;2547;282841;13212;2024-05-28T10:06:18.790
1082;Midtjylland;2021-06-02;M;108;0;2;2547;282949;13214;2024-05-28T10:06:18.790
1081;Nordjylland;2021-06-02;M;85;1;2;2548;283034;13216;2024-05-28T10:06:18.790
1085;Sjælland;2021-06-02;M;51;0;0;2548;283085;13216;2024-05-28T10:06:18.790
1083;Syddanmark;2021-06-02;M;47;0;2;2548;283132;13218;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-06-03;F;169;0;2;2548;283301;13220;2024-05-28T10:06:18.790
1082;Midtjylland;2021-06-03;F;66;0;1;2548;283367;13221;2024-05-28T10:06:18.790
1081;Nordjylland;2021-06-03;F;48;0;1;2548;283415;13222;2024-05-28T10:06:18.790
1085;Sjælland;2021-06-03;F;39;0;0;2548;283454;13222;2024-05-28T10:06:18.790
1083;Syddanmark;2021-06-03;F;30;0;0;2548;283484;13222;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-06-03;M;180;0;1;2548;283664;13223;2024-05-28T10:06:18.790
1082;Midtjylland;2021-06-03;M;67;0;0;2548;283731;13223;2024-05-28T10:06:18.790
1081;Nordjylland;2021-06-03;M;53;0;0;2548;283784;13223;2024-05-28T10:06:18.790
1085;Sjælland;2021-06-03;M;63;0;1;2548;283847;13224;2024-05-28T10:06:18.790
1083;Syddanmark;2021-06-03;M;36;0;1;2548;283883;13225;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-06-04;F;155;1;3;2549;284038;13228;2024-05-28T10:06:18.790
1082;Midtjylland;2021-06-04;F;79;0;2;2549;284117;13230;2024-05-28T10:06:18.790
1081;Nordjylland;2021-06-04;F;38;0;0;2549;284155;13230;2024-05-28T10:06:18.790
1085;Sjælland;2021-06-04;F;42;0;0;2549;284197;13230;2024-05-28T10:06:18.790
1083;Syddanmark;2021-06-04;F;26;0;0;2549;284223;13230;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-06-04;M;151;0;1;2549;284374;13231;2024-05-28T10:06:18.790
1082;Midtjylland;2021-06-04;M;84;0;2;2549;284458;13233;2024-05-28T10:06:18.790
1081;Nordjylland;2021-06-04;M;45;0;1;2549;284503;13234;2024-05-28T10:06:18.790
1085;Sjælland;2021-06-04;M;45;0;0;2549;284548;13234;2024-05-28T10:06:18.790
1083;Syddanmark;2021-06-04;M;41;0;1;2549;284589;13235;2024-05-28T10:06:18.790
1084;Hovedstaden;2021-06-05;F;115;0;3;2549;284704;13238;2024-05-28T10:06:18.790
